loan_status,loan_amnt,term,int_rate,installment,emp_length,is_mortgage,is_rent,is_own,is_any,is_other,annual_inc,verification_status,is_verified,is_not_verified,is_source_verified,issue_d,dti,fico_range_low,fico_range_high,open_acc,pub_rec,revol_bal,revol_util,mort_acc,pub_rec_bankruptcies,age,pay_status,id_x,name_x,id_y,name_y,id_x,name_x,id_y,name_y
1,12800.0,36,15.31,445.67,10.0,1,0,0,0,0,0,Verified,1,0,0,2013-01-05 00:00:00,22.86,,689,10,0,7454,49.4,7.0,0.0,44,2,1,MORTGAGE,,,,,12,C2
0,9800.0,36,16.55,347.21,0.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-08 00:00:00,36.19,690.0,694,16,0,19342,84.8,0.0,0.0,33,0,2,RENT,,,,,17,D2
0,5000.0,36,6.03,152.18,0.0,1,0,0,0,0,0,Not Verified,0,1,0,2011-01-09 00:00:00,0.24,815.0,819,6,0,1477,0.0,0.0,0.0,21,0,1,MORTGAGE,,,,,1,A1
0,24000.0,36,12.79,806.23,10.0,1,0,0,0,0,0,Verified,1,0,0,2016-01-08 00:00:00,24.59,690.0,694,22,0,36366,70.1,3.0,0.0,33,0,1,MORTGAGE,,,,,11,C1
0,12000.0,60,14.99,285.42,10.0,0,0,1,0,0,0,Verified,1,0,0,2016-01-12 00:00:00,9.03,800.0,804,17,0,7737,7.1,6.0,0.0,26,0,3,OWN,,,,,14,C4
0,5000.0,36,6.89,154.14,10.0,0,1,0,0,0,0,Not Verified,0,1,0,2015-01-11 00:00:00,20.05,720.0,724,8,0,4264,43.1,0.0,0.0,32,0,2,RENT,,,,,3,A3
0,22950.0,60,21.67,629.56,3.0,1,0,0,0,0,0,Verified,1,0,0,2015-01-04 00:00:00,29.14,730.0,734,13,0,24676,36.9,5.0,0.0,50,-1,1,MORTGAGE,,,,,25,E5
0,22500.0,36,12.49,752.6,3.0,1,0,0,0,0,0,Not Verified,0,1,0,2014-01-04 00:00:00,12.58,,679,9,0,27320,87.0,4.0,0.0,23,0,1,MORTGAGE,,,,,9,B4
0,20000.0,60,21.98,552.16,7.0,0,0,1,0,0,0,Verified,1,0,0,2012-01-10 00:00:00,22.23,670.0,674,13,0,13447,47.3,3.0,0.0,46,1,3,OWN,,,,,24,E4
0,14000.0,36,9.17,446.31,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2014-01-07 00:00:00,27.46,,689,14,0,19607,70.7,3.0,0.0,27,-1,1,MORTGAGE,,,,,6,B1
0,8700.0,36,7.89,272.19,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2016-01-02 00:00:00,27.64,685.0,689,13,0,37388,65.4,6.0,0.0,22,1,1,MORTGAGE,,,,,5,A5
0,20000.0,36,11.99,664.2,4.0,1,0,0,0,0,0,Verified,1,0,0,2013-01-10 00:00:00,27.84,705.0,709,14,0,18912,58.2,1.0,0.0,28,-2,1,MORTGAGE,,,,,8,B3
0,10000.0,36,7.89,312.86,0.0,1,0,0,0,0,0,Not Verified,0,1,0,2016-01-02 00:00:00,4.23,,714,5,0,9058,58.4,1.0,0.0,28,-1,1,MORTGAGE,,,,,5,A5
0,28000.0,60,11.55,616.5,9.0,1,0,0,0,0,0,Verified,1,0,0,2013-01-08 00:00:00,21.04,730.0,734,14,0,27047,37.2,2.0,0.0,27,0,1,MORTGAGE,,,,,8,B3
0,-5000.0,36,11.53,164.96,10.0,0,0,1,0,0,0,Verified,1,0,0,2015-01-10 00:00:00,25.5,720.0,724,17,0,17810,39.5,0.0,0.0,26,0,3,OWN,,,,,10,B5
0,15000.0,36,9.8,482.61,1.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-12 00:00:00,20.21,695.0,699,11,0,14296,64.7,0.0,0.0,33,1,2,RENT,,,,,8,B3
0,2000.0,36,12.99,67.38,6.0,1,0,0,0,0,0,Source Verified,0,0,1,2016-01-03 00:00:00,18.78,680.0,684,8,0,13754,99.7,1.0,0.0,22,1,1,MORTGAGE,,,,,12,C2
1,15000.0,36,12.69,503.18,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-09 00:00:00,22.48,660.0,664,10,2,10662,63.5,5.0,2.0,63,2,1,MORTGAGE,,,,,12,C2
0,11000.0,36,14.09,376.44,7.0,0,1,0,0,0,0,Not Verified,0,1,0,2012-01-07 00:00:00,27.33,675.0,679,13,0,12258,47.9,0.0,0.0,31,0,2,RENT,,,,,10,B5
1,32350.0,60,19.52,848.47,3.0,1,0,0,0,0,0,Verified,1,0,0,2014-01-07 00:00:00,16.17,,699,19,0,19128,34.2,3.0,0.0,28,0,1,MORTGAGE,,,,,22,E2
1,12000.0,60,9.16,250.04,5.0,1,0,0,0,0,0,Not Verified,0,1,0,2016-01-03 00:00:00,18.89,725.0,729,12,0,9953,35.9,4.0,0.0,44,2,1,MORTGAGE,,,,,7,B2
0,20275.0,36,8.67,641.64,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2014-01-11 00:00:00,17.7,,769,17,0,23907,29.5,4.0,0.0,55,0,1,MORTGAGE,,,,,6,B1
0,1500.0,36,7.99,47.0,10.0,0,1,0,0,0,0,Source Verified,0,0,1,2016-01-08 00:00:00,32.33,,774,13,0,1139,10.6,0.0,0.0,25,0,2,RENT,,,,,4,A4
1,-5000.0,36,18.49,182.0,1.0,0,1,0,0,0,0,Not Verified,0,1,0,2012-01-07 00:00:00,26.16,660.0,664,12,0,5226,46.7,0.0,0.0,37,0,2,RENT,,,,,17,D2
0,9600.0,36,13.99,328.06,2.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-10 00:00:00,12.81,660.0,664,10,1,8592,50.5,1.0,1.0,36,0,1,MORTGAGE,,,,,14,C4
0,19650.0,36,17.99,710.3,,1,0,0,0,0,0,Verified,1,0,0,2016-01-11 00:00:00,22.21,665.0,669,4,0,2496,99.8,4.0,0.0,29,0,1,MORTGAGE,,,,,17,D2
1,22000.0,36,6.03,669.59,10.0,1,0,0,0,0,0,Verified,1,0,0,2013-01-12 00:00:00,28.95,,759,17,0,24410,48.9,5.0,0.0,48,3,1,MORTGAGE,,,,,1,A1
0,2500.0,36,6.24,76.33,10.0,0,0,1,0,0,0,Verified,1,0,0,2015-01-11 00:00:00,11.69,795.0,799,3,0,37,0.2,0.0,0.0,56,3,3,OWN,,,,,2,A2
0,36000.0,60,15.59,867.63,10.0,1,0,0,0,0,0,Verified,1,0,0,2016-01-09 00:00:00,23.92,685.0,689,9,0,52263,96.6,3.0,0.0,40,2,1,MORTGAGE,,,,,15,C5
0,10000.0,36,14.33,343.39,2.0,1,0,0,0,0,0,Not Verified,0,1,0,2013-01-06 00:00:00,8.62,675.0,679,7,0,3818,83.0,2.0,0.0,26,2,1,MORTGAGE,,,,,11,C1
0,6500.0,36,16.55,230.29,10.0,1,0,0,0,0,0,Verified,1,0,0,2015-01-12 00:00:00,12.52,720.0,724,18,0,61681,39.7,10.0,0.0,46,-1,1,MORTGAGE,,,,,17,D2
0,21475.0,36,12.69,720.38,3.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-09 00:00:00,12.9,660.0,664,7,3,7483,85.0,3.0,1.0,33,0,1,MORTGAGE,,,,,12,C2
0,12000.0,36,11.99,398.52,10.0,0,0,1,0,0,0,Source Verified,0,0,1,2018-01-01 00:00:00,24.63,670.0,674,8,1,9943,59.9,0.0,1.0,45,0,3,OWN,,,,,10,B5
0,7800.0,36,12.29,260.16,5.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-10 00:00:00,37.27,690.0,694,4,0,25467,91.0,2.0,0.0,26,0,1,MORTGAGE,,,,,11,C1
0,35000.0,36,15.61,1223.77,9.0,0,1,0,0,0,0,Source Verified,0,0,1,2013-01-10 00:00:00,22.08,,699,14,0,71377,63.5,1.0,0.0,49,-2,2,RENT,,,,,13,C3
0,14000.0,36,13.67,476.25,1.0,1,0,0,0,0,0,Verified,1,0,0,2013-01-10 00:00:00,16.36,695.0,699,11,0,28477,74.0,5.0,0.0,26,-1,1,MORTGAGE,,,,,10,B5
1,-3500.0,36,11.44,115.32,2.0,0,1,0,0,0,0,Not Verified,0,1,0,2016-01-11 00:00:00,22.6,670.0,674,12,1,5999,67.0,0.0,1.0,38,0,2,RENT,,,,,9,B4
0,6000.0,36,7.99,188.0,,0,1,0,0,0,0,Source Verified,0,0,1,2016-01-08 00:00:00,2.25,705.0,709,17,0,1211,2.3,4.0,0.0,21,0,2,RENT,,,,,4,A4
1,15350.0,36,19.72,568.28,10.0,0,0,1,0,0,0,Not Verified,0,1,0,2013-01-02 00:00:00,27.24,,674,14,0,12449,79.8,0.0,0.0,40,0,3,OWN,,,,,20,D5
0,18000.0,60,15.61,434.01,5.0,1,0,0,0,0,0,Source Verified,0,0,1,2014-01-06 00:00:00,14.85,680.0,684,12,1,12606,88.2,3.0,1.0,29,-1,1,MORTGAGE,,,,,16,D1
0,10000.0,36,12.62,335.12,1.0,1,0,0,0,0,0,Verified,1,0,0,2017-01-07 00:00:00,15.22,680.0,684,16,1,13673,50.8,2.0,1.0,21,-1,1,MORTGAGE,,,,,11,C1
0,16000.0,36,6.49,490.32,0.0,1,0,0,0,0,0,Not Verified,0,1,0,2016-01-03 00:00:00,24.58,755.0,759,16,0,18881,36.9,2.0,0.0,23,1,1,MORTGAGE,,,,,2,A2
0,21500.0,36,12.12,715.35,7.0,1,0,0,0,0,0,Verified,1,0,0,2012-01-08 00:00:00,10.82,705.0,709,12,0,19272,65.6,3.0,0.0,28,1,1,MORTGAGE,,,,,8,B3
0,6000.0,36,8.18,188.52,9.0,0,0,1,0,0,0,Not Verified,0,1,0,2015-01-06 00:00:00,16.85,,739,4,0,5054,41.8,0.0,0.0,55,1,3,OWN,,,,,6,B1
1,19200.0,60,15.31,459.9,8.0,1,0,0,0,0,0,Verified,1,0,0,2016-01-03 00:00:00,33.24,,704,12,1,14125,56.3,1.0,1.0,33,-2,1,MORTGAGE,,,,,15,C5
0,35000.0,36,16.55,1240.03,3.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-05 00:00:00,14.74,,684,11,0,44453,69.2,1.0,0.0,29,1,1,MORTGAGE,,,,,17,D2
0,10000.0,36,18.99,366.51,10.0,0,0,1,0,0,0,Verified,1,0,0,2016-01-07 00:00:00,19.32,,699,9,2,1140,10.3,2.0,0.0,21,0,3,OWN,,,,,18,D3
0,15000.0,60,12.59,338.16,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2015-01-11 00:00:00,13.89,,719,8,0,9719,50.9,2.0,0.0,28,0,1,MORTGAGE,,,,,12,C2
0,18000.0,60,12.39,403.96,8.0,1,0,0,0,0,0,Verified,1,0,0,2014-01-12 00:00:00,33.75,720.0,724,18,0,21080,34.2,3.0,0.0,36,-1,1,MORTGAGE,,,,,11,C1
0,6100.0,36,24.5,240.93,10.0,0,1,0,0,0,0,Not Verified,0,1,0,2014-01-01 00:00:00,25.23,660.0,664,20,0,26977,72.3,0.0,0.0,34,0,2,RENT,,,,,28,F3
0,9600.0,36,9.17,306.04,3.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-12 00:00:00,13.45,705.0,709,11,0,6577,42.7,0.0,0.0,46,0,2,RENT,,,,,7,B2
0,20000.0,36,8.24,628.95,5.0,0,1,0,0,0,0,Source Verified,0,0,1,2017-01-02 00:00:00,6.28,675.0,679,11,0,8760,29.7,4.0,0.0,23,0,2,RENT,,,,,6,B1
0,30000.0,60,15.59,723.03,10.0,0,1,0,0,0,0,Source Verified,0,0,1,2016-01-10 00:00:00,5.82,705.0,709,12,0,21264,49.6,0.0,0.0,24,0,2,RENT,,,,,15,C5
0,20000.0,60,23.1,564.96,1.0,0,1,0,0,0,0,Verified,1,0,0,2013-01-11 00:00:00,25.77,680.0,684,8,0,10397,59.8,0.0,0.0,37,1,2,RENT,,,,,24,E4
0,11975.0,60,18.84,309.59,1.0,0,0,1,0,0,0,Source Verified,0,0,1,2015-01-02 00:00:00,39.09,,674,13,0,3413,9.5,0.0,0.0,31,1,3,OWN,,,,,22,E2
1,6000.0,36,8.39,189.1,2.0,0,1,0,0,0,0,Not Verified,0,1,0,2016-01-03 00:00:00,19.04,670.0,674,11,2,7528,52.3,0.0,0.0,50,3,2,RENT,,,,,6,B1
0,27000.0,60,24.7,787.75,5.0,0,1,0,0,0,0,Verified,1,0,0,2012-01-08 00:00:00,19.76,670.0,674,11,0,24862,92.1,2.0,0.0,33,1,2,RENT,,,,,31,G1
0,13000.0,36,13.11,438.72,5.0,1,0,0,0,0,0,Source Verified,0,0,1,2012-01-11 00:00:00,25.5,705.0,709,19,0,13884,51.8,1.0,0.0,30,1,1,MORTGAGE,,,,,9,B4
0,2500.0,36,10.78,81.59,8.0,0,1,0,0,0,0,Source Verified,0,0,1,2016-01-01 00:00:00,13.53,,699,5,0,14961,100.4,0.0,0.0,31,0,2,RENT,,,,,9,B4
1,3000.0,36,13.67,102.06,7.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-11 00:00:00,8.31,710.0,714,5,0,3538,30.5,0.0,0.0,30,2,2,RENT,,,,,14,C4
0,11200.0,36,9.16,357.0,3.0,0,0,1,0,0,0,Not Verified,0,1,0,2016-01-06 00:00:00,23.09,660.0,664,10,1,19426,76.8,5.0,1.0,28,-1,3,OWN,,,,,7,B2
0,9000.0,36,8.18,282.78,10.0,0,0,1,0,0,0,Source Verified,0,0,1,2015-01-07 00:00:00,8.11,660.0,664,7,1,11271,39.3,1.0,0.0,23,-1,3,OWN,,,,,6,B1
0,5000.0,36,12.12,166.36,8.0,1,0,0,0,0,0,Not Verified,0,1,0,2013-01-06 00:00:00,8.66,700.0,704,6,0,3000,30.6,1.0,0.0,35,0,1,MORTGAGE,,,,,8,B3
0,10000.0,36,6.03,304.36,9.0,0,0,1,0,0,0,Not Verified,0,1,0,2012-01-11 00:00:00,11.21,765.0,769,11,0,8438,25.5,0.0,0.0,23,1,3,OWN,,,,,1,A1
0,8000.0,36,11.99,265.68,0.0,0,1,0,0,0,0,Source Verified,0,0,1,2014-01-04 00:00:00,14.16,720.0,724,6,0,32116,71.5,0.0,0.0,33,-2,2,RENT,,,,,8,B3
0,15000.0,36,12.49,501.74,,1,0,0,0,0,0,Source Verified,0,0,1,2014-01-08 00:00:00,14.57,,739,9,0,4500,25.9,0.0,0.0,21,0,1,MORTGAGE,,,,,10,B5
0,10625.0,36,15.1,368.84,2.0,1,0,0,0,0,0,Verified,1,0,0,2013-01-09 00:00:00,12.11,665.0,669,13,0,11244,62.1,3.0,0.0,33,-2,1,MORTGAGE,,,,,12,C2
0,23100.0,60,17.97,586.22,10.0,0,0,1,0,0,0,Not Verified,0,1,0,2015-01-12 00:00:00,7.72,660.0,664,4,0,14624,63.0,5.0,0.0,21,1,3,OWN,,,,,19,D4
1,4800.0,36,7.99,150.4,3.0,0,1,0,0,0,0,Source Verified,0,0,1,2016-01-12 00:00:00,15.26,,699,5,0,4121,62.4,0.0,0.0,41,-1,2,RENT,,,,,5,A5
0,6000.0,36,7.69,187.17,2.0,1,0,0,0,0,0,Not Verified,0,1,0,2014-01-08 00:00:00,11.28,,774,7,0,1223,16.5,1.0,0.0,30,0,1,MORTGAGE,,,,,4,A4
0,8000.0,36,12.39,267.21,0.0,0,1,0,0,0,0,Not Verified,0,1,0,2015-01-01 00:00:00,4.91,700.0,704,4,0,6282,82.7,0.0,0.0,25,-1,2,RENT,,,,,11,C1
0,3900.0,36,11.22,128.09,2.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-12 00:00:00,35.12,710.0,714,27,0,24246,48.9,1.0,0.0,25,0,1,MORTGAGE,,,,,10,B5
1,11850.0,60,26.49,358.25,9.0,1,0,0,0,0,0,Verified,1,0,0,2016-01-08 00:00:00,27.36,660.0,664,8,0,3357,90.7,1.0,0.0,51,1,1,MORTGAGE,,,,,27,F2
1,6000.0,36,9.99,193.58,8.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-08 00:00:00,10.65,675.0,679,27,0,22027,43.8,1.0,0.0,46,0,1,MORTGAGE,,,,,8,B3
0,-12000.0,36,14.65,413.94,7.0,1,0,0,0,0,0,Source Verified,0,0,1,2012-01-02 00:00:00,12.72,,674,8,0,1010,50.5,0.0,0.0,46,-1,1,MORTGAGE,,,,,12,C2
1,-16000.0,60,19.99,423.82,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-10 00:00:00,27.58,,679,7,0,17518,82.2,5.0,0.0,44,0,1,MORTGAGE,,,,,24,E4
0,35000.0,60,25.8,1043.78,3.0,0,1,0,0,0,0,Source Verified,0,0,1,2014-01-10 00:00:00,26.94,660.0,664,29,0,32062,53.0,0.0,0.0,23,0,2,RENT,,,,,31,G1
1,35000.0,60,24.99,1027.1,10.0,0,1,0,0,0,0,Verified,1,0,0,2015-01-08 00:00:00,17.23,675.0,679,12,0,22724,73.8,2.0,0.0,53,0,2,RENT,,,,,29,F4
0,16000.0,60,19.91,423.11,5.0,0,1,0,0,0,0,Source Verified,0,0,1,2011-01-12 00:00:00,6.47,695.0,699,10,0,19823,68.4,0.0,0.0,23,0,2,RENT,,,,,24,E4
0,20000.0,36,13.05,674.37,10.0,1,0,0,0,0,0,Verified,1,0,0,2013-01-08 00:00:00,30.91,,664,9,1,32126,84.8,2.0,1.0,37,1,1,MORTGAGE,,,,,10,B5
0,12300.0,36,5.32,370.42,10.0,0,1,0,0,0,0,Verified,1,0,0,2015-01-12 00:00:00,10.25,795.0,799,15,0,12300,16.6,1.0,0.0,42,0,2,RENT,,,,,1,A1
0,12000.0,36,11.67,396.69,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2014-01-05 00:00:00,18.1,,694,10,0,9472,58.8,3.0,0.0,38,0,1,MORTGAGE,,,,,9,B4
0,8000.0,36,17.57,287.5,3.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-11 00:00:00,10.83,680.0,684,11,0,4162,63.1,0.0,0.0,26,2,2,RENT,,,,,19,D4
1,25000.0,36,10.49,812.45,1.0,1,0,0,0,0,0,Not Verified,0,1,0,2017-01-03 00:00:00,1.5,680.0,684,6,1,6672,47.7,2.0,1.0,45,0,1,MORTGAGE,,,,,7,B2
0,24000.0,60,10.99,521.7,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2015-01-11 00:00:00,16.52,695.0,699,23,0,43845,60.1,4.0,0.0,35,1,1,MORTGAGE,,,,,9,B4
0,7000.0,36,15.68,245.02,2.0,0,1,0,0,0,0,Not Verified,0,1,0,2009-01-04 00:00:00,20.87,675.0,679,5,0,5546,97.3,0.0,0.0,35,2,2,RENT,,,,,21,E1
0,3000.0,36,9.75,96.45,2.0,1,0,0,0,0,0,Not Verified,0,1,0,2016-01-06 00:00:00,31.74,665.0,669,21,0,11310,37.1,3.0,0.0,30,0,1,MORTGAGE,,,,,8,B3
1,24000.0,60,16.29,587.34,5.0,0,1,0,0,0,0,Not Verified,0,1,0,2016-01-02 00:00:00,8.88,670.0,674,6,0,7769,70.6,0.0,0.0,41,0,2,RENT,,,,,16,D1
0,8000.0,36,16.99,285.19,2.0,0,1,0,0,0,0,Verified,1,0,0,2015-01-08 00:00:00,38.84,660.0,664,7,0,12124,52.5,0.0,0.0,39,2,2,RENT,,,,,18,D3
0,35000.0,36,13.99,1196.05,10.0,1,0,0,0,0,0,Verified,1,0,0,2016-01-09 00:00:00,20.36,700.0,704,29,0,101714,85.8,2.0,0.0,44,0,1,MORTGAGE,,,,,13,C3
1,-24000.0,60,11.14,523.5,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2013-01-02 00:00:00,18.19,,704,9,1,30166,61.2,7.0,0.0,38,0,1,MORTGAGE,,,,,7,B2
1,-11200.0,60,15.99,272.31,4.0,1,0,0,0,0,0,Not Verified,0,1,0,2016-01-11 00:00:00,5.01,660.0,664,7,0,3392,4.9,0.0,0.0,36,0,1,MORTGAGE,,,,,15,C5
0,12800.0,36,8.24,402.53,10.0,1,0,0,0,0,0,Verified,1,0,0,2016-01-12 00:00:00,20.14,,729,11,0,8132,28.1,1.0,0.0,36,1,1,MORTGAGE,,,,,6,B1
1,28175.0,36,12.98,949.06,3.0,1,0,0,0,0,0,Not Verified,0,1,0,2018-01-12 00:00:00,36.27,765.0,769,13,0,71478,74.9,1.0,0.0,47,0,1,MORTGAGE,,,,,10,B5
0,4200.0,36,12.12,139.75,3.0,0,1,0,0,0,0,Source Verified,0,0,1,2012-01-05 00:00:00,6.69,705.0,709,10,0,6512,37.9,0.0,0.0,36,0,2,RENT,,,,,8,B3
0,28000.0,60,21.49,765.24,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2012-01-07 00:00:00,16.24,690.0,694,11,0,18762,79.5,7.0,0.0,22,2,1,MORTGAGE,,,,,23,E3
0,7000.0,36,9.16,223.12,9.0,1,0,0,0,0,0,Source Verified,0,0,1,2016-01-02 00:00:00,21.75,680.0,684,23,0,6942,12.6,3.0,0.0,23,1,1,MORTGAGE,,,,,7,B2
1,2200.0,36,15.8,77.13,,1,0,0,0,0,0,Verified,1,0,0,2012-01-08 00:00:00,27.62,665.0,669,12,0,7636,74.9,3.0,0.0,27,0,1,MORTGAGE,,,,,13,C3
0,30000.0,36,10.49,974.94,1.0,1,0,0,0,0,0,Verified,1,0,0,2015-01-01 00:00:00,6.54,670.0,674,6,0,24260,64.9,4.0,0.0,22,1,1,MORTGAGE,,,,,8,B3
0,6000.0,36,23.88,235.02,7.0,0,1,0,0,0,0,Source Verified,0,0,1,2017-01-07 00:00:00,31.42,685.0,689,10,0,12170,92.9,0.0,0.0,25,0,2,RENT,,,,,22,E2
0,9000.0,36,6.92,277.57,10.0,0,1,0,0,0,0,Verified,1,0,0,2011-01-02 00:00:00,22.12,770.0,774,5,0,18199,49.5,0.0,0.0,33,2,2,RENT,,,,,3,A3
0,3600.0,36,14.07,123.17,2.0,1,0,0,0,0,0,Source Verified,0,0,1,2018-01-03 00:00:00,19.17,665.0,669,11,0,3315,24.7,2.0,0.0,32,0,1,MORTGAGE,,,,,13,C3
1,4350.0,36,15.27,151.37,1.0,0,1,0,0,0,0,Not Verified,0,1,0,2011-01-11 00:00:00,12.24,670.0,674,7,0,2740,77.6,0.0,0.0,38,-1,2,RENT,,,,,14,C4
0,5400.0,36,13.99,184.54,8.0,0,0,1,0,0,0,Verified,1,0,0,2015-01-06 00:00:00,26.07,685.0,689,11,0,10624,51.6,0.0,0.0,26,0,3,OWN,,,,,14,C4
1,21600.0,60,22.99,608.8,4.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-10 00:00:00,19.38,,684,14,1,6306,32.3,0.0,0.0,34,-2,2,RENT,,,,,27,F2
0,10200.0,36,12.12,339.38,5.0,1,0,0,0,0,0,Not Verified,0,1,0,2013-01-07 00:00:00,13.95,680.0,684,5,0,5051,53.7,3.0,0.0,49,0,1,MORTGAGE,,,,,8,B3
0,7500.0,36,8.18,235.65,7.0,0,0,1,0,0,0,Source Verified,0,0,1,2015-01-09 00:00:00,7.6,665.0,669,5,1,4055,72.4,0.0,1.0,40,0,3,OWN,,,,,6,B1
0,12800.0,36,7.49,398.11,10.0,1,0,0,0,0,0,Verified,1,0,0,2016-01-01 00:00:00,23.86,705.0,709,15,0,32029,85.4,2.0,0.0,27,1,1,MORTGAGE,,,,,4,A4
0,10000.0,36,11.53,329.91,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2015-01-09 00:00:00,28.77,,709,33,0,63818,72.8,1.0,0.0,38,0,1,MORTGAGE,,,,,10,B5
0,4375.0,36,18.49,159.25,7.0,0,1,0,0,0,0,Source Verified,0,0,1,2013-01-04 00:00:00,7.8,695.0,699,6,0,3858,66.5,0.0,0.0,26,0,2,RENT,,,,,17,D2
0,8000.0,36,14.65,275.96,10.0,0,1,0,0,0,0,Verified,1,0,0,2012-01-06 00:00:00,8.99,,684,6,0,8985,70.6,0.0,0.0,31,-1,2,RENT,,,,,12,C2
0,-35000.0,36,11.49,1154.0,9.0,0,0,1,0,0,0,Source Verified,0,0,1,2016-01-09 00:00:00,7.86,680.0,684,8,0,10650,63.8,2.0,0.0,39,0,3,OWN,,,,,10,B5
0,6800.0,36,14.49,234.03,0.0,0,1,0,0,0,0,Verified,1,0,0,2016-01-06 00:00:00,14.17,685.0,689,7,0,8813,42.0,0.0,0.0,74,0,2,RENT,,,,,14,C4
0,15000.0,36,12.49,501.74,10.0,0,1,0,0,0,0,Not Verified,0,1,0,2014-01-06 00:00:00,23.73,,664,10,0,8686,40.8,0.0,0.0,26,0,2,RENT,,,,,10,B5
0,10000.0,36,18.25,362.78,5.0,0,1,0,0,0,0,Not Verified,0,1,0,2013-01-09 00:00:00,15.5,,684,14,0,6065,63.8,4.0,0.0,24,0,2,RENT,,,,,17,D2
0,10000.0,60,18.99,259.36,6.0,1,0,0,0,0,0,Not Verified,0,1,0,2014-01-07 00:00:00,18.08,675.0,679,19,0,27526,57.0,0.0,0.0,45,0,1,MORTGAGE,,,,,21,E1
0,20000.0,36,12.49,668.98,10.0,1,0,0,0,0,0,Verified,1,0,0,2014-01-05 00:00:00,12.36,755.0,759,7,1,1121,8.2,4.0,1.0,25,1,1,MORTGAGE,,,,,10,B5
0,15000.0,36,12.79,503.9,,1,0,0,0,0,0,Verified,1,0,0,2016-01-06 00:00:00,11.08,675.0,679,13,0,14249,56.3,8.0,0.0,27,0,1,MORTGAGE,,,,,11,C1
0,5000.0,36,12.35,166.91,7.0,1,0,0,0,0,0,Not Verified,0,1,0,2013-01-09 00:00:00,24.48,695.0,699,12,0,19379,79.7,3.0,0.0,25,0,1,MORTGAGE,,,,,9,B4
0,1400.0,36,14.27,48.04,1.0,0,1,0,0,0,0,Source Verified,0,0,1,2011-01-09 00:00:00,3.05,680.0,684,3,0,1276,85.1,0.0,0.0,27,0,2,RENT,,,,,12,C2
0,25000.0,60,20.89,674.79,6.0,0,1,0,0,0,0,Source Verified,0,0,1,2018-01-10 00:00:00,14.28,,704,12,0,4842,21.4,0.0,0.0,28,-1,2,RENT,,,,,19,D4
0,1600.0,36,9.93,51.58,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2018-01-01 00:00:00,7.99,660.0,664,6,0,4340,51.1,2.0,0.0,24,0,1,MORTGAGE,,,,,7,B2
0,10000.0,36,7.97,313.23,7.0,1,0,0,0,0,0,Not Verified,0,1,0,2017-01-12 00:00:00,23.85,,704,9,0,11295,64.5,1.0,0.0,47,0,1,MORTGAGE,,,,,5,A5
0,5000.0,36,11.47,164.81,3.0,0,1,0,0,0,0,Source Verified,0,0,1,2016-01-05 00:00:00,8.88,660.0,664,4,0,4454,81.0,0.0,0.0,32,-1,2,RENT,,,,,10,B5
0,1500.0,36,17.1,53.56,1.0,0,1,0,0,0,0,Verified,1,0,0,2013-01-10 00:00:00,4.44,685.0,689,3,0,2648,35.3,4.0,0.0,42,0,2,RENT,,,,,15,C5
1,10000.0,60,15.59,241.01,10.0,0,1,0,0,0,0,Source Verified,0,0,1,2014-01-12 00:00:00,30.33,725.0,729,9,0,14142,79.4,0.0,0.0,51,3,2,RENT,,,,,16,D1
0,5000.0,36,14.65,172.48,5.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-07 00:00:00,16.02,670.0,674,7,0,8523,77.5,4.0,0.0,28,0,2,RENT,,,,,15,C5
0,25300.0,36,11.99,840.21,1.0,1,0,0,0,0,0,Not Verified,0,1,0,2016-01-01 00:00:00,14.66,675.0,679,29,0,26359,85.0,5.0,0.0,28,0,1,MORTGAGE,,,,,11,C1
0,10500.0,36,12.29,350.21,2.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-07 00:00:00,8.77,,679,7,0,2903,17.4,0.0,0.0,37,-1,2,RENT,,,,,11,C1
